"title","address","info","totalPrice","totalSellCount","unitPrice"
"苹果社区北区","朝阳
       双井 
              /塔楼/塔板结合
                  / 2005年建成","30天成交2套
      |26套正在出租","66134元/m2","92套",""
"锦湖园公寓","朝阳
       团结湖 
              /塔楼
                  / 2000年建成","共47个户型
        |
            30天成交0套
      |0套正在出租","66165元/m2","7套",""
"后现代城C区","朝阳
       大望路 
              /塔楼
                  / 2004年建成","30天成交1套
      |13套正在出租","66199元/m2","69套",""
"大成国际","朝阳
       百子湾 
              /塔楼
                  / 2007年建成","共260个户型
        |
            30天成交1套
      |11套正在出租","66251元/m2","31套",""
"机械学院家属楼","朝阳
       红庙 
              /板楼
                  / 1954年建成","共34个户型
        |
            30天成交0套
      |1套正在出租","66258元/m2","2套",""
"六里屯西里","朝阳
       团结湖 
              /板楼
                  / 1983年建成","30天成交0套
      |1套正在出租","66329元/m2","7套",""
"10AM新坐标","朝阳
       方庄 
              /塔楼/板楼/塔板结合
                  / 2005年建成","30天成交1套
      |10套正在出租","66334元/m2","76套",""
"金台里","朝阳
       红庙 
              /塔楼/板楼/塔板结合
                  / 1957年建成","共311个户型
        |
            30天成交0套
      |4套正在出租","66372元/m2","31套",""
"碧湖居","朝阳
       农展馆 
              /塔板结合
                  / 1998年建成","30天成交0套
      |3套正在出租","66422元/m2","9套",""
"拂林园","朝阳
       奥林匹克公园 
              /塔楼/板楼/塔板结合
                  / 2000年建成","30天成交1套
      |4套正在出租","66466元/m2","16套",""
"金茂府东区","朝阳
       大望路 
              /塔楼/板楼/塔板结合
                  / 2013年建成","共79个户型
        |
            30天成交1套
      |10套正在出租","66467元/m2","16套",""
"芳园南里3号院","朝阳
       酒仙桥 
              /塔板结合
                  / 2000年建成","30天成交0套
      |1套正在出租","66568元/m2","2套",""
"黄木庄3号院","朝阳
       双井 
              /塔楼
                  / 1991年建成","30天成交0套
      |1套正在出租","66601元/m2","3套",""
"双井北里","朝阳
       双井 
              /塔楼/板楼
                  / 1980年建成","30天成交0套
      |6套正在出租","66639元/m2","13套",""
"延静里","朝阳
       甜水园 
              /板楼
                  / 1978年建成","30天成交1套
      |4套正在出租","66642元/m2","15套",""
"传媒家属楼","朝阳
       定福庄 
              /塔楼/板楼/塔板结合
                  / 1977年建成","30天成交0套
      |1套正在出租","66660元/m2","0套",""
"甜水园东里","朝阳
       甜水园 
              /塔楼/板楼/塔板结合/平房
                  / 1983年建成","共333个户型
        |
            30天成交0套
      |11套正在出租","66744元/m2","23套",""
"奥林匹克花园四期","朝阳
       东坝 
              /板楼
                  / 2009年建成","共245个户型
        |
            30天成交2套
      |2套正在出租","66778元/m2","23套",""
"西八间北里","朝阳
       望京 
              /板楼
                  / 1988年建成","30天成交1套
      |3套正在出租","66792元/m2","16套",""
"新天第","朝阳
       国展 
              /塔楼
                  / 2001年建成","30天成交0套
      |4套正在出租","66800元/m2","9套",""
"静安东里","朝阳
       国展 
              /塔楼/板楼
                  / 1980年建成","共225个户型
        |
            30天成交2套
      |9套正在出租","66816元/m2","21套",""
"公安局宿舍","朝阳
       南沙滩 
              /塔楼
                  / 2000年建成","共66个户型
        |
            30天成交0套
      |1套正在出租","66824元/m2","2套",""
"东润枫景三期","朝阳
       朝阳公园 
              /塔楼/板楼/塔板结合
                  / 2000年建成","30天成交0套
      |5套正在出租","66874元/m2","8套",""
"亚运豪庭","朝阳
       亚运村小营 
              /塔楼/板楼
                  / 2000年建成","30天成交1套
      |2套正在出租","66965元/m2","11套",""
"广渠门外大街路北区","朝阳
       双井 
              /塔楼/板楼/塔板结合
                  / 1975年建成","30天成交0套
      |7套正在出租","66967元/m2","10套",""
"望京西园三区","朝阳
       望京 
              /塔楼/板楼/塔板结合
                  / 2000年建成","共627个户型
        |
            30天成交0套
      |36套正在出租","67003元/m2","43套",""
"延静里中街3号院","朝阳
       红庙 
              /塔楼/板楼
                  / 1979年建成","共32个户型
        |
            30天成交0套
      |0套正在出租","67019元/m2","4套",""
"方舟苑二期","朝阳
       望京 
              /塔楼
                  / 2001年建成","30天成交0套
      |8套正在出租","67061元/m2","9套",""
"望花路西里","朝阳
       望京 
              /塔楼/板楼
                  / 1981年建成","30天成交3套
      |3套正在出租","67074元/m2","29套",""
"炫特嘉园二期","朝阳
       石佛营 
              /塔楼/板楼
                  / 2004年建成","共342个户型
        |
            30天成交0套
      |9套正在出租","67075元/m2","34套",""
"中海城圣朝菲","朝阳
       成寿寺 
              /塔楼/板楼/塔板结合
                  / 2008年建成","30天成交0套
      |6套正在出租","67093元/m2","24套",""
"银领国际","朝阳
       望京 
              /塔楼/板楼/塔板结合
                  / 2003年建成","30天成交1套
      |6套正在出租","67097元/m2","13套",""
"美华世纪","朝阳
       建国门外 
              /塔楼/塔板结合
                  / 2003年建成","30天成交0套
      |4套正在出租","67131元/m2","24套",""
"静安庄一区","朝阳
       国展 
              /板楼
                  / 1979年建成","30天成交0套
      |1套正在出租","67151元/m2","1套",""
"泰悦豪庭","朝阳
       三里屯 
              /塔楼/板楼
                  / 2003年建成","30天成交1套
      |10套正在出租","67204元/m2","31套",""
"育慧西里","朝阳
       亚运村小营 
              /塔楼/板楼
                  / 1994年建成","30天成交0套
      |3套正在出租","67217元/m2","11套",""
"华盛乐章","朝阳
       健翔桥 
              /塔楼
                  / 2000年建成","30天成交0套
      |1套正在出租","67222元/m2","3套",""
"沿海赛洛城三期","朝阳
       百子湾 
              /板楼
                  / 2007年建成","30天成交0套
      |4套正在出租","67274元/m2","23套",""
"九台2000家园","朝阳
       亚运村 
              /塔楼
                  / 2001年建成","30天成交1套
      |4套正在出租","67328元/m2","14套",""
"沿海赛洛城六期","朝阳
       百子湾 
              /板楼/塔板结合/平房
                  / 2009年建成","共230个户型
        |
            30天成交1套
      |6套正在出租","67364元/m2","27套",""
"清境明湖","朝阳
       农展馆 
              /塔板结合
                  / 1997年建成","30天成交0套
      |2套正在出租","67401元/m2","3套",""
"远洋天地二期","朝阳
       四惠 
              /塔楼
                  / 2002年建成","30天成交1套
      |10套正在出租","67408元/m2","36套",""
"建国路100号","朝阳
       CBD 
              /塔板结合
                  / 1984年建成","30天成交0套
      |2套正在出租","67445元/m2","1套",""
"甜水园东街","朝阳
       甜水园 
              /板楼
                  / 1980年建成","30天成交0套
      |0套正在出租","67523元/m2","0套",""
